wall_time,type,session,nfloats,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,accuracy
1779232463.544967,0,1,14,-61835.76,0.00,756338.75,841169.12,156326.84,7590331.50,931209.31,7006196.50,33.00,33.00,33.00,33.00,33.00,33.00,213799504834
1779232463.673357,0,1,14,-2351931648.00,0.00,756069.69,839342.75,156480.88,7568333.50,930215.00,6985236.00,33.00,33.00,33.00,33.00,33.00,33.00,213927079841
1779232463.799588,0,1,14,-90876038610944.00,0.00,756266.25,840379.00,156308.23,7600073.50,932725.50,7015574.00,33.00,33.00,33.00,33.00,33.00,33.00,214054554996
1779232463.927360,0,1,14,-3425530950237290496.00,0.00,756938.38,840692.69,156326.84,7600250.50,931607.81,7016250.50,33.00,33.00,33.00,33.00,33.00,33.00,214182012857
1779232464.054814,0,1,14,-126729438031159280795648.00,0.00,756890.69,841403.44,156944.66,7612583.50,933593.38,7026553.50,33.00,33.00,33.00,33.00,33.00,33.00,214309449762
1779232464.181851,0,1,14,-4698433824682367031105814528.00,0.00,757964.81,840063.31,156541.81,7589766.50,931994.19,7005529.50,33.00,33.00,33.00,33.00,33.00,33.00,214437128001
1779232464.309814,0,1,14,-175215305823803673505803905531904.00,0.00,757302.69,839943.69,156816.86,7628444.00,934278.12,7041758.50,33.00,33.00,33.00,33.00,33.00,33.00,214564485235
1779232464.436592,0,1,14,-6743256592883964361311799979020386304.00,0.00,755350.94,838612.44,156625.59,7570111.00,930423.38,6987380.50,33.00,33.00,33.00,33.00,33.00,33.00,214691894919
1779232464.564171,0,1,14,0.00,0.00,755986.31,838055.56,156451.25,7561790.00,929776.00,6978692.50,33.00,33.00,33.00,33.00,33.00,33.00,214819267819
1779232464.691097,0,1,14,0.00,0.00,757145.81,839262.38,156364.94,7585650.00,931475.31,7001240.50,33.00,33.00,33.00,33.00,33.00,33.00,214946791557
1779232464.818118,0,1,14,0.00,0.00,757051.50,839681.94,156607.83,7610614.50,933861.38,7025413.50,33.00,33.00,33.00,33.00,33.00,33.00,215074090930
1779232464.945410,0,1,14,0.00,0.00,757544.94,839317.25,156733.92,7610093.50,933860.38,7024821.50,33.00,33.00,33.00,33.00,33.00,33.00,215201424076
1779232465.072640,0,1,14,0.00,0.00,756630.62,840264.31,157142.69,7611133.50,932138.88,7025010.00,33.00,33.00,33.00,33.00,33.00,33.00,215328846089
1779232465.199975,0,1,14,0.00,0.00,755483.00,839395.69,156604.44,7607789.50,933510.44,7013013.50,33.00,33.00,33.00,33.00,33.00,33.00,215456186641
1779232465.326916,0,1,14,0.00,0.00,757137.88,839907.44,156727.16,7594896.50,931961.81,7010751.50,33.00,33.00,33.00,33.00,33.00,33.00,215583470836
1779232465.455416,0,1,14,0.00,0.00,757177.62,840648.56,156723.77,7599054.00,932481.75,7016122.50,33.00,33.00,33.00,33.00,33.00,33.00,215710762315
1779232465.583281,0,1,14,7.66,0.00,755764.94,839093.75,156653.52,7588125.00,931457.12,7003039.00,33.00,33.00,33.00,33.00,33.00,33.00,215838169599
1779232465.711106,0,1,14,289407.31,0.00,756187.81,839323.19,156458.88,7604920.50,932322.94,7020612.00,33.00,33.00,33.00,33.00,33.00,33.00,215965585386
1779232465.838521,0,1,14,11281671168.00,0.00,755931.69,839620.19,156548.58,7590750.00,932373.50,7006497.00,33.00,33.00,33.00,33.00,33.00,33.00,216093170729
1779232465.966029,0,1,14,424719752888320.00,0.00,756092.56,839745.69,156744.08,7561624.00,929857.94,6978545.00,33.00,33.00,33.00,33.00,33.00,33.00,216220640227
1779232466.093547,0,1,14,15822837639347699712.00,0.00,755418.50,839580.00,157063.14,7602006.50,931225.50,7017861.00,33.00,33.00,33.00,33.00,33.00,33.00,216348202499
1779232466.220915,0,1,14,575676333334726604488704.00,0.00,756801.38,839481.00,157207.02,7622854.50,933496.25,7037175.00,33.00,33.00,33.00,33.00,33.00,33.00,216475619060
1779232466.348450,0,1,14,21832147214514522964310884352.00,0.00,756844.06,839646.69,156167.73,7591260.00,931537.00,7007465.00,33.00,33.00,33.00,33.00,33.00,33.00,216603104834
1779232466.475605,0,1,14,840258146107653199161689425051648.00,0.00,756906.56,839926.06,157004.73,7607288.00,932726.50,7022223.50,33.00,33.00,33.00,33.00,33.00,33.00,216730547762
1779232466.603344,0,1,14,31595461043942886372170065292950503424.00,0.00,756281.12,838832.00,156606.97,7591481.50,930928.12,7007189.50,33.00,33.00,33.00,33.00,33.00,33.00,216857979012
1779232466.730576,0,1,14,-0.00,0.00,756884.75,839639.81,156826.17,7607066.00,933687.44,7022018.50,33.00,33.00,33.00,33.00,33.00,33.00,216985411523
1779232466.857994,0,1,14,-0.00,0.00,756177.94,838780.06,156326.00,7606527.00,933148.31,7022283.50,33.00,33.00,33.00,33.00,33.00,33.00,217112873086
1779232466.988129,0,1,14,-0.00,0.00,755863.19,838885.94,156613.75,7598579.50,932731.56,7014195.00,33.00,33.00,33.00,33.00,33.00,33.00,217242462702
1779232467.115108,0,1,14,-0.00,0.00,756942.31,839801.56,156699.22,7603695.50,932306.75,7020415.00,33.00,33.00,33.00,33.00,33.00,33.00,217369909211
1779232467.242726,0,1,14,-0.00,0.00,757061.44,840071.19,156436.02,7582796.00,930092.62,6999119.50,33.00,33.00,33.00,33.00,33.00,33.00,217497340826
1779232467.370128,0,1,14,-0.00,0.00,755622.00,839320.25,156649.30,7570898.50,930252.44,6987635.00,33.00,33.00,33.00,33.00,33.00,33.00,217624796653
1779232467.498020,0,1,14,-0.00,0.00,756902.62,839229.06,156829.56,7623198.50,933856.31,7036960.00,33.00,33.00,33.00,33.00,33.00,33.00,217752647702
1779232467.625532,0,1,14,-0.00,0.00,757576.69,840499.56,156889.64,7610335.50,933099.75,7024075.00,33.00,33.00,33.00,33.00,33.00,33.00,217880132867
1779232467.752512,0,1,14,-48.85,0.00,758060.12,840053.50,156540.97,7598673.50,932445.31,7013321.50,33.00,33.00,33.00,33.00,33.00,33.00,218007563058
1779232467.880263,0,1,14,-1800027.62,0.00,757314.56,840534.88,156784.70,7589934.00,932651.69,7006213.50,33.00,33.00,33.00,33.00,33.00,33.00,218134985437
1779232468.008085,0,1,14,-65591128064.00,0.00,759130.31,841173.06,157360.19,7649831.50,936527.69,7061517.50,33.00,33.00,33.00,33.00,33.00,33.00,218262427795
1779232468.134259,0,1,14,-2497896876343296.00,0.00,757992.62,840494.69,156341.23,7599026.00,933459.81,7014632.50,33.00,33.00,33.00,33.00,33.00,33.00,218389937455
1779232468.261126,0,1,14,-94916713458274664448.00,0.00,758175.31,840679.94,156564.66,7598775.00,933043.12,7014110.00,33.00,33.00,33.00,33.00,33.00,33.00,218517251965
1779232468.388547,0,1,14,-3533099416060443538489344.00,0.00,757355.31,840186.81,156645.91,7603054.00,932838.81,7017279.00,33.00,33.00,33.00,33.00,33.00,33.00,218644548205
1779232468.515909,0,1,14,-130665245500505641800939077632.00,0.00,757799.06,840549.56,156579.05,7611998.50,933992.88,7025113.50,33.00,33.00,33.00,33.00,33.00,33.00,218771954145
1779232468.643311,0,1,14,-4735514005714062481071499353522176.00,0.00,757792.12,840191.75,157178.23,7611869.00,933088.62,7026502.50,33.00,33.00,33.00,33.00,33.00,33.00,218899249815
1779232468.770476,0,1,14,-170763549199157283238646125121595506688.00,0.00,759144.19,841085.81,156775.39,7615111.00,933770.38,7028689.50,33.00,33.00,33.00,33.00,33.00,33.00,219026585565
1779232468.898800,0,1,14,0.00,0.00,757589.56,842573.94,157351.73,7637145.50,934662.50,7049275.00,33.00,33.00,33.00,33.00,33.00,33.00,219153942148
1779232469.026830,0,1,14,0.00,0.00,757315.56,841888.69,157184.16,7605821.50,932804.38,7020415.00,33.00,33.00,33.00,33.00,33.00,33.00,219281337387
1779232469.153871,0,1,14,0.00,0.00,757571.69,841749.50,157041.12,7600658.50,932232.94,7015599.00,33.00,33.00,33.00,33.00,33.00,33.00,219408769085
1779232469.281691,0,1,14,0.00,0.00,757813.94,839621.19,156893.03,7613940.00,933421.38,7027333.50,33.00,33.00,33.00,33.00,33.00,33.00,219536169247
1779232469.410173,0,1,14,0.00,0.00,756632.56,839817.25,156532.50,7584388.00,930823.94,7001071.00,33.00,33.00,33.00,33.00,33.00,33.00,219663816073
1779232469.537074,0,1,14,0.00,0.00,756742.75,839829.00,157248.48,7626556.00,934498.62,7040265.50,33.00,33.00,33.00,33.00,33.00,33.00,219791455005
1779232469.662977,0,1,14,0.00,0.00,757103.12,840711.31,156813.47,7590823.50,932190.44,7007592.50,33.00,33.00,33.00,33.00,33.00,33.00,219918916162
1779232469.793987,0,1,14,0.01,0.00,756683.19,839329.06,156890.48,7609722.50,933100.75,7024719.00,33.00,33.00,33.00,33.00,33.00,33.00,220048728800
1779232469.921458,0,1,14,265.58,0.00,755997.25,840440.75,156437.72,7584897.50,930871.44,7002062.50,33.00,33.00,33.00,33.00,33.00,33.00,220176108048
1779232470.049463,0,1,14,10308068.00,0.00,756844.06,840694.62,156833.78,7596715.00,932711.38,7011446.50,33.00,33.00,33.00,33.00,33.00,33.00,220303542756
1779232470.176464,0,1,14,390317342720.00,0.00,758935.75,841806.38,157369.50,7644408.50,935507.06,7055979.00,33.00,33.00,33.00,33.00,33.00,33.00,220430975348
1779232470.303973,0,1,14,14467987104858112.00,0.00,756816.25,840329.94,156435.17,7585288.00,930609.50,7000900.00,33.00,33.00,33.00,33.00,33.00,33.00,220558367291
1779232470.431148,0,1,14,529188507708496543744.00,0.00,757697.81,840219.19,157206.16,7611226.50,933082.56,7025370.50,33.00,33.00,33.00,33.00,33.00,33.00,220685762490
1779232470.558635,0,1,14,19293553389628234651402240.00,0.00,756593.88,838968.25,156592.59,7572333.50,930573.06,6988431.00,33.00,33.00,33.00,33.00,33.00,33.00,220813285658
1779232470.686090,0,1,14,757418244567278070223645704192.00,0.00,758496.94,840687.81,157021.67,7616347.50,934126.44,7030559.50,33.00,33.00,33.00,33.00,33.00,33.00,220940793243
1779232470.813744,0,1,14,28849028951908859049065684863549440.00,0.00,758983.38,840816.19,157244.25,7653933.00,936750.19,7067367.50,33.00,33.00,33.00,33.00,33.00,33.00,221068250046
1779232470.941182,0,1,14,-0.00,0.00,758161.38,839719.19,156452.09,7615491.50,932970.31,7030550.50,33.00,33.00,33.00,33.00,33.00,33.00,221195824321
1779232471.068262,0,1,14,-0.00,0.00,755924.75,838892.81,156440.25,7583415.50,931471.25,6999196.00,33.00,33.00,33.00,33.00,33.00,33.00,221323277014
1779232471.196079,0,1,14,-0.00,0.00,756972.12,840363.31,156370.86,7581368.00,931778.75,6997287.50,33.00,33.00,33.00,33.00,33.00,33.00,221450716972
1779232471.323600,0,1,14,-0.00,0.00,756540.25,838904.56,156880.33,7603129.50,932509.06,7017364.50,33.00,33.00,33.00,33.00,33.00,33.00,221578264188
1779232471.450679,0,1,14,-0.00,0.00,757434.69,840402.50,156924.34,7609146.50,933847.25,7023415.50,33.00,33.00,33.00,33.00,33.00,33.00,221705695885
1779232471.577452,0,1,14,-0.00,0.00,756419.12,839868.25,156119.50,7575151.50,931613.88,6991550.50,33.00,33.00,33.00,33.00,33.00,33.00,221833208637
1779232471.704348,0,1,14,-0.00,0.00,758238.81,840716.25,156772.00,7633506.50,934630.12,7046422.50,33.00,33.00,33.00,33.00,33.00,33.00,221960581985
1779232471.832173,0,1,14,-0.00,0.00,756468.81,840656.44,156436.02,7591343.00,931995.19,7006034.50,33.00,33.00,33.00,33.00,33.00,33.00,222087859019
1779232471.958735,0,1,14,-0.03,0.00,757399.00,839698.62,157121.53,7627933.00,934573.50,7040257.00,33.00,33.00,33.00,33.00,33.00,33.00,222215198919
1779232472.085958,0,1,14,-1321.52,0.00,757544.94,840470.19,156891.33,7615454.50,933555.94,7029230.00,33.00,33.00,33.00,33.00,33.00,33.00,222342492352
1779232472.213435,0,1,14,-49370564.00,0.00,757514.12,839443.75,156425.86,7603222.50,933102.81,7017442.00,33.00,33.00,33.00,33.00,33.00,33.00,222469838193
1779232472.341114,0,1,14,-1825737015296.00,0.00,756766.62,838781.06,156248.98,7587338.00,932362.38,7003286.00,33.00,33.00,33.00,33.00,33.00,33.00,222597253940
1779232472.469786,0,1,14,-66102514507841536.00,0.00,757026.69,841261.31,156901.48,7609545.00,932977.38,7023818.50,33.00,33.00,33.00,33.00,33.00,33.00,222724544483
1779232472.597802,0,1,14,-2502340971930379616256.00,0.00,757256.00,840025.06,156663.67,7587801.50,931822.25,7004237.00,33.00,33.00,33.00,33.00,33.00,33.00,222852261621
1779232472.724904,0,1,14,-98769973642929337213648896.00,0.00,756762.62,840832.88,156883.72,7598200.00,933042.12,7012327.50,33.00,33.00,33.00,33.00,33.00,33.00,222979909302
1779232472.852331,0,1,14,-3722110326664148144262920273920.00,0.00,757343.38,840337.81,156436.02,7574066.50,930643.88,6990601.50,33.00,33.00,33.00,33.00,33.00,33.00,223107345190
1779232472.980139,0,1,14,-137578961441996451003024130283929600.00,0.00,756894.69,840290.75,156342.08,7600752.00,931603.75,7016182.50,33.00,33.00,33.00,33.00,33.00,33.00,223234750805
1779232473.107502,0,1,14,0.00,0.00,756940.31,841717.12,156880.33,7616124.00,933664.19,7031640.00,33.00,33.00,33.00,33.00,33.00,33.00,223362200284
1779232473.237295,0,1,14,0.00,0.00,755387.69,839901.56,156791.47,7598673.50,932111.56,7014785.50,33.00,33.00,33.00,33.00,33.00,33.00,223492205915
1779232473.364851,0,1,14,0.00,0.00,757094.19,840080.94,156683.98,7616570.50,934246.75,7029778.50,33.00,33.00,33.00,33.00,33.00,33.00,223619575194
1779232473.492973,0,1,14,0.00,0.00,757060.44,839004.56,156311.61,7569760.50,929560.56,6986567.50,33.00,33.00,33.00,33.00,33.00,33.00,223747012547
1779232473.619859,0,1,14,0.00,0.00,757331.50,842099.50,156747.47,7589182.50,932281.44,7006000.50,33.00,33.00,33.00,33.00,33.00,33.00,223874528879
1779232473.747209,0,1,14,0.00,0.00,756512.44,840532.88,156982.73,7584406.00,931956.75,7001062.50,33.00,33.00,33.00,33.00,33.00,33.00,224001958827
1779232473.874630,0,1,14,0.00,0.00,757375.12,840501.50,156708.53,7609972.50,933752.19,7024702.00,33.00,33.00,33.00,33.00,33.00,33.00,224129420432
1779232474.002463,0,1,14,0.00,0.00,756068.69,839901.56,156365.78,7588691.00,931619.94,7004040.00,33.00,33.00,33.00,33.00,33.00,33.00,224257064287
1779232474.129918,0,1,14,0.22,0.00,756269.25,840726.00,156491.88,7592995.00,931888.00,7009527.00,33.00,33.00,33.00,33.00,33.00,33.00,224384549614
1779232474.257460,0,1,14,7905.91,0.00,756669.31,839079.06,156337.84,7599898.00,932906.56,7013877.50,33.00,33.00,33.00,33.00,33.00,33.00,224512118599
1779232474.384994,0,1,14,301170560.00,0.00,756845.00,839704.50,156326.84,7590574.50,931131.44,7006341.50,33.00,33.00,33.00,33.00,33.00,33.00,224639556604
1779232474.512707,0,1,14,11679910854656.00,0.00,756792.44,840555.44,156806.70,7623468.50,934125.38,7036908.00,33.00,33.00,33.00,33.00,33.00,33.00,224767112975
1779232474.639966,0,1,14,440000467259359232.00,0.00,757340.38,839781.00,156613.75,7609462.50,933084.56,7023244.50,33.00,33.00,33.00,33.00,33.00,33.00,224894608963
1779232474.767486,0,1,14,16335023096934128680960.00,0.00,757132.94,839380.00,156541.81,7647353.00,935913.69,7059727.50,33.00,33.00,33.00,33.00,33.00,33.00,225022140799
1779232474.894985,0,1,14,593907313913456507727380480.00,0.00,757575.69,839649.62,156332.77,7576065.50,931547.12,6991851.00,33.00,33.00,33.00,33.00,33.00,33.00,225149559394
1779232475.022132,0,1,14,22776097159545354461488921706496.00,0.00,758336.12,839486.88,157115.61,7665178.50,937765.75,7076036.50,33.00,33.00,33.00,33.00,33.00,33.00,225277099205
1779232475.149454,0,1,14,882842029425810484528000825544409088.00,0.00,757832.81,839570.19,156481.72,7593830.00,931914.31,7010340.00,33.00,33.00,33.00,33.00,33.00,33.00,225404651385
1779232475.275919,0,1,14,-0.00,0.00,757051.50,840282.94,156298.08,7589646.00,931490.50,7005418.50,33.00,33.00,33.00,33.00,33.00,33.00,225531957879
1779232475.403600,0,1,14,-0.00,0.00,757071.38,839646.69,156654.38,7608477.00,933862.44,7023836.00,33.00,33.00,33.00,33.00,33.00,33.00,225659329029
1779232475.530878,0,1,14,-0.00,0.00,756435.00,838687.88,156245.61,7575001.00,929932.81,6991927.50,33.00,33.00,33.00,33.00,33.00,33.00,225786752548
1779232475.657271,0,1,14,-0.00,0.00,756319.88,838028.12,156242.22,7566314.50,929495.81,6983397.50,33.00,33.00,33.00,33.00,33.00,33.00,225913973918
1779232475.784227,0,1,14,-0.00,0.00,758351.00,839647.62,156491.03,7603622.00,932447.38,7019079.00,33.00,33.00,33.00,33.00,33.00,33.00,226040307104
1779232475.913320,0,1,14,-0.00,0.00,758071.06,838699.69,156578.20,7606081.50,932324.94,7020861.50,33.00,33.00,33.00,33.00,33.00,33.00,226167700309
1779232476.040575,0,1,14,-0.00,0.00,756724.94,839784.88,156726.31,7579625.00,931442.94,6995810.50,33.00,33.00,33.00,33.00,33.00,33.00,226295057055
1779232476.168072,0,1,14,-0.00,0.00,757432.75,839492.75,156737.31,7606917.50,933426.44,7023158.50,33.00,33.00,33.00,33.00,33.00,33.00,226422619530
1779232476.294961,0,1,14,-0.94,0.00,757018.75,839364.31,156414.86,7593161.50,931362.00,7008680.00,33.00,33.00,33.00,33.00,33.00,33.00,226550102456
1779232476.422476,0,1,14,-35811.06,0.00,757633.25,838710.44,156622.20,7596678.00,932316.88,7012430.00,33.00,33.00,33.00,33.00,33.00,33.00,226677744399
1779232476.550543,0,1,14,-1382008576.00,0.00,756853.00,838278.12,157157.08,7625859.00,934044.50,7039613.00,33.00,33.00,33.00,33.00,33.00,33.00,226805202830
1779232476.678953,0,1,14,-60805563285504.00,0.00,757930.06,839385.88,156277.77,7619907.00,933856.31,7033922.00,33.00,33.00,33.00,33.00,33.00,33.00,226934732184
1779232476.807173,0,1,14,-2205904823952343040.00,0.00,756037.94,839972.12,156406.41,7588450.00,931234.56,7003861.00,33.00,33.00,33.00,33.00,33.00,33.00,227062114198
1779232476.934687,0,1,14,-83907771622239846268928.00,0.00,757106.12,838904.56,156230.38,7580041.50,930923.06,6996553.50,33.00,33.00,33.00,33.00,33.00,33.00,227189597490
1779232477.062531,0,1,14,-3252763672217370188371197952.00,0.00,758080.00,841199.50,156452.09,7603982.50,931990.12,7019165.00,33.00,33.00,33.00,33.00,33.00,33.00,227317131768
1779232477.189988,0,1,14,-122073141545646108986368470286336.00,0.00,757569.75,841840.69,156331.92,7587550.00,931209.31,7003501.50,33.00,33.00,33.00,33.00,33.00,33.00,227444562163
1779232477.317474,0,1,14,-4535436445538665657212847384235606016.00,0.00,756665.38,840297.62,156590.05,7579921.00,930230.19,6996477.00,33.00,33.00,33.00,33.00,33.00,33.00,227572080530
1779232477.445793,0,1,14,0.00,0.00,757938.00,840373.12,156400.47,7595973.50,931714.00,7010811.00,33.00,33.00,33.00,33.00,33.00,33.00,227699919901
1779232477.572261,0,1,14,0.00,0.00,755205.06,840585.81,156243.91,7579838.00,930759.19,6996896.00,33.00,33.00,33.00,33.00,33.00,33.00,227827386714
1779232477.700398,0,1,14,0.00,0.00,756251.38,840674.06,155809.75,7576363.50,929464.50,6992414.50,33.00,33.00,33.00,33.00,33.00,33.00,227955033459
1779232477.827905,0,1,14,0.00,0.00,757182.56,840516.25,156557.89,7601318.00,931898.12,7017715.50,33.00,33.00,33.00,33.00,33.00,33.00,228082571723
1779232477.955048,0,1,14,0.00,0.00,757551.88,841039.75,156453.80,7599917.00,932804.38,7014674.50,33.00,33.00,33.00,33.00,33.00,33.00,228210020917
1779232478.082461,0,1,14,0.00,0.00,756294.06,840134.88,156914.19,7595128.50,932667.88,7009990.00,33.00,33.00,33.00,33.00,33.00,33.00,228337480040
1779232478.210362,0,1,14,0.00,0.00,757378.12,838300.69,156488.50,7581552.00,931302.38,6997495.00,33.00,33.00,33.00,33.00,33.00,33.00,228464910435
1779232478.338033,0,1,14,0.00,0.00,757778.19,840293.69,157117.30,7657484.50,937554.31,7069312.00,33.00,33.00,33.00,33.00,33.00,33.00,228592325124
1779232478.466006,0,1,14,6.22,0.00,756679.25,840244.69,156866.80,7598366.50,932868.12,7013518.00,33.00,33.00,33.00,33.00,33.00,33.00,228720062363
1779232478.592566,0,1,14,228688.80,0.00,757819.88,840089.81,156636.59,7628844.00,934312.50,7041450.50,33.00,33.00,33.00,33.00,33.00,33.00,228847473715
1779232478.718740,0,1,14,8276277248.00,0.00,758233.88,841673.06,156491.03,7612602.50,934042.44,7028191.50,33.00,33.00,33.00,33.00,33.00,33.00,228974831356
1779232478.846271,0,1,14,310036911882240.00,0.00,757112.06,840418.19,156031.48,7619507.50,934750.50,7032961.50,33.00,33.00,33.00,33.00,33.00,33.00,229102124300
1779232478.973431,0,1,14,11815355250615779328.00,0.00,756574.00,839385.88,156496.95,7611478.50,932319.88,7026090.50,33.00,33.00,33.00,33.00,33.00,33.00,229229459603
1779232479.100453,0,1,14,439955206445942995681280.00,0.00,757773.25,840606.44,156817.70,7620809.00,933789.56,7034703.00,33.00,33.00,33.00,33.00,33.00,33.00,229356753930
1779232479.228241,0,1,14,16093469615541914947473637376.00,0.00,757421.81,839503.56,156986.97,7649645.00,935826.69,7062317.00,33.00,33.00,33.00,33.00,33.00,33.00,229484003539
1779232479.355184,0,1,14,586726594693836895141405931864064.00,0.00,756173.94,840018.25,156082.27,7594376.50,932559.62,7009347.00,33.00,33.00,33.00,33.00,33.00,33.00,229611367487
1779232479.484585,0,1,14,21439995172864483579429601738882023424.00,0.00,755520.75,839088.88,155832.61,7586957.00,931986.12,7002944.50,33.00,33.00,33.00,33.00,33.00,33.00,229738875275
1779232479.611317,0,1,14,-0.00,0.00,757681.88,839107.50,156711.08,7605515.50,932977.38,7019592.00,33.00,33.00,33.00,33.00,33.00,33.00,229866310065
1779232479.739056,0,1,14,-0.00,0.00,755827.50,838309.50,156311.61,7577503.50,931432.81,6993767.00,33.00,33.00,33.00,33.00,33.00,33.00,229993693829
1779232479.866481,0,1,14,-0.00,0.00,755518.75,837491.88,156189.75,7594803.00,932198.50,7010177.50,33.00,33.00,33.00,33.00,33.00,33.00,230121130002
1779232479.994040,0,1,14,-0.00,0.00,755382.75,839372.19,156231.22,7587225.50,931716.06,7003706.00,33.00,33.00,33.00,33.00,33.00,33.00,230248682997
1779232480.123293,0,1,14,-0.00,0.00,756106.44,839583.94,156807.55,7595165.50,931985.12,7010564.00,33.00,33.00,33.00,33.00,33.00,33.00,230378463734
1779232480.250706,0,1,14,-0.00,0.00,756493.62,839651.56,156694.14,7610773.00,932549.50,7024933.50,33.00,33.00,33.00,33.00,33.00,33.00,230505697596
1779232480.378243,0,1,14,-0.00,0.00,756697.12,839918.25,156289.61,7572260.50,929983.38,6988389.00,33.00,33.00,33.00,33.00,33.00,33.00,230633224508
1779232480.505981,0,1,14,-0.00,0.00,757363.25,838481.06,156493.58,7633487.50,934531.00,7045392.50,33.00,33.00,33.00,33.00,33.00,33.00,230760646358
1779232480.633406,0,1,14,-32.04,0.00,755531.62,839231.00,156131.34,7589822.00,931259.88,7005614.50,33.00,33.00,33.00,33.00,33.00,33.00,230888057263
1779232480.760527,0,1,14,-1259331.38,0.00,756522.38,839226.12,156231.22,7596446.00,932837.75,7011770.50,33.00,33.00,33.00,33.00,33.00,33.00,231015561755
1779232480.888949,0,1,14,-47844257792.00,0.00,757366.19,840974.06,157297.56,7618047.50,933935.25,7031648.50,33.00,33.00,33.00,33.00,33.00,33.00,231142996951
1779232481.016130,0,1,14,-1783330013970432.00,0.00,757760.31,839996.62,156956.50,7636839.00,934485.50,7049240.50,33.00,33.00,33.00,33.00,33.00,33.00,231270432188
1779232481.142995,0,1,14,-65516401452195512320.00,0.00,756914.50,840161.38,156333.62,7617090.00,933113.94,7030798.50,33.00,33.00,33.00,33.00,33.00,33.00,231397871169
1779232481.270797,0,1,14,-2397201373929868961513472.00,0.00,756767.62,839070.25,156339.55,7590703.00,931690.75,7006968.50,33.00,33.00,33.00,33.00,33.00,33.00,231525437510
1779232481.398308,0,1,14,-93041103366123981322185605120.00,0.00,757064.44,839876.06,157004.73,7629802.50,934887.06,7042497.50,33.00,33.00,33.00,33.00,33.00,33.00,231652872422
1779232481.525530,0,1,14,-3575282557544723739478480404873216.00,0.00,756204.69,840142.75,157042.83,7609890.00,932779.12,7024633.00,33.00,33.00,33.00,33.00,33.00,33.00,231780402793
1779232481.653390,0,1,14,-133638413695332427352113624921533317120.00,0.00,757614.38,838603.56,156832.09,7645452.50,935852.00,7057458.00,33.00,33.00,33.00,33.00,33.00,33.00,231907857317
1779232481.780482,0,1,14,0.00,0.00,756352.62,838910.44,156616.28,7607633.00,933147.31,7021281.00,33.00,33.00,33.00,33.00,33.00,33.00,232035339348
1779232481.908027,0,1,14,0.00,0.00,756184.88,839091.81,156427.56,7574890.50,931295.25,6991312.00,33.00,33.00,33.00,33.00,33.00,33.00,232162874398
1779232482.035855,0,1,14,0.00,0.00,756584.94,840498.56,156747.47,7611069.00,932839.81,7025165.00,33.00,33.00,33.00,33.00,33.00,33.00,232290411401
1779232482.161874,0,1,14,0.00,0.00,756803.31,837885.00,157039.44,7629961.00,934214.44,7042661.00,33.00,33.00,33.00,33.00,33.00,33.00,232417964925
1779232482.289276,0,1,14,0.00,0.00,756541.25,840941.69,156867.64,7593504.50,931836.44,7008465.00,33.00,33.00,33.00,33.00,33.00,33.00,232545288061
1779232482.417076,0,1,14,0.00,0.00,756938.38,840587.81,156679.77,7577614.00,930561.94,6993373.00,33.00,33.00,33.00,33.00,33.00,33.00,232672638093
1779232482.543952,0,1,14,0.00,0.00,757498.25,839662.38,156723.77,7597466.50,931896.06,7011634.00,33.00,33.00,33.00,33.00,33.00,33.00,232800005459
1779232482.671274,0,1,14,0.00,0.00,756240.44,839053.56,156221.91,7596937.50,932731.56,7011121.00,33.00,33.00,33.00,33.00,33.00,33.00,232927375836
1779232482.798551,0,1,14,164.76,0.00,755914.81,838170.25,156267.61,7584824.50,931108.12,7000968.00,33.00,33.00,33.00,33.00,33.00,33.00,233054716795
1779232482.926725,0,1,14,6139939.00,0.00,754611.38,839507.44,156965.81,7580319.50,931193.12,6996332.00,33.00,33.00,33.00,33.00,33.00,33.00,233182027846
1779232483.054932,0,1,14,226867478528.00,0.00,756183.88,838058.50,156254.06,7568481.00,930477.00,6984952.00,33.00,33.00,33.00,33.00,33.00,33.00,233309423980
1779232483.182232,0,1,14,8290438469386240.00,0.00,756050.81,838887.88,156420.78,7577911.00,931226.50,6994149.50,33.00,33.00,33.00,33.00,33.00,33.00,233436848353
1779232483.309772,0,1,14,308905029850458226688.00,0.00,756235.50,838370.25,156221.06,7573334.00,929241.94,6989927.00,33.00,33.00,33.00,33.00,33.00,33.00,233564403545
1779232483.437446,0,1,14,12057055945601117904175104.00,0.00,756356.62,839286.88,156456.33,7591056.00,931518.81,7006239.50,33.00,33.00,33.00,33.00,33.00,33.00,233691910885
1779232483.564484,0,1,14,457878236327401570661614747648.00,0.00,757298.69,838855.56,156665.38,7597699.50,931379.25,7012883.50,33.00,33.00,33.00,33.00,33.00,33.00,233819402112
1779232483.690948,0,1,14,16954251135934300543190577279139840.00,0.00,756861.88,840215.25,156780.47,7627550.50,933803.75,7040429.00,33.00,33.00,33.00,33.00,33.00,33.00,233946806831
1779232483.819515,0,1,14,nan,0.00,757092.25,840903.44,156743.23,7611348.00,933992.88,7024950.50,33.00,33.00,33.00,33.00,33.00,33.00,234074165897
